CLOSED
Version	2.0
Language	English
Run	1
RunSerial	98
Instrument	SDT Q600 V20.9 Build 20
Module	DSC-TGA Standard
InstSerial	0600-0206
Operator	RZ
File	\\Desktop-9gccctk\ta\Data\SDT\Results\Rosadriana\25-7-18\C3R6 Loose fines.001
Sample	
Size	7.68800	mg
ProcName	Ramp
Method	Ramp
Comment	C3R6 loose fines 20 sccm O2
Xcomment	Pan: Alumina
Xcomment	Gas1: Nitrogen 20.0 ml/min
Xcomment	Gas2: Nitrogen 0.0 ml/min
Text
Exotherm	Up
Kcell	0.810000
InstCalDate	Weight: 2025-05-30  Time: 08:22:23 TempRange 200.02 to 1400.06 °C
InstCalFile	Weight: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\empty beam.001 \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\weighted beam.001
InstCalDate	Heat Flow: 2025-05-30  Time: 12:02:03 TempRange 200.05 to 1483.09 °C
InstCalFile	Heat Flow: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\heat flow empty pan.001 \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\heat flow saphire.001
InstCalDate	DTA Baseline: 2025-05-30  Time: 14:13:18 TempRange 50.00 to 1483.34 °C
InstCalFile	DTA Baseline: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\empty beam.001
TempCal	1	pts	420.95	419.50
Controls	Gas 1  Event OFF  Sampling 0.5 sec/pt
AutoAnalysis	Off
MacroFile
Nsig	8
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Sig4	Heat Flow (mW)
Sig5	Temperature Difference (°C)
Sig6	Temperature Difference (µV)
Sig7	Sample Purge Flow (mL/min)
Sig8	Deriv. Weight (%/°C)
Date	2025-07-18
Time	10:06:08
OrgMethod	1: Ramp 10.00 °C/min to 1200.00 °C
OrgFile	C:\TA\Data\SDT\Results\Rosadriana\25-7-18\C3R6 Loose fines.001
StartOfData
0.7375000	18.53384	7.693684	-2.732968	0.1256557	0.9011870	20.00192	-0.1759256
0.7458334	18.59402	7.693715	-2.720764	0.1270034	0.9110863	20.00795	-0.1758114
0.7541666	18.65716	7.693694	-2.708244	0.1283829	0.9212203	19.97663	-0.1724258
0.7625000	18.72096	7.693641	-2.696187	0.1297310	0.9311366	19.98551	-0.1691424
0.7708332	18.78377	7.693635	-2.683590	0.1311275	0.9414056	19.99430	-0.1690306
0.7791666	18.84742	7.693629	-2.671000	0.1325288	0.9517152	20.01556	-0.1658325
0.7875000	18.90744	7.693612	-2.657764	0.1339826	0.9624062	20.02477	-0.1657306
0.7958334	18.97714	7.693579	-2.644178	0.1354719	0.9733606	20.01129	-0.1626246
0.8041668	19.04588	7.693561	-2.630134	0.1370029	0.9846211	19.96688	-0.1595901
0.8125000	19.10830	7.693511	-2.616374	0.1385194	0.9957856	20.01010	-0.1594882
0.8208332	19.17541	7.693457	-2.602506	0.1400456	1.007025	20.02000	-0.1565338
0.8291666	19.25251	7.693422	-2.588524	0.1415869	1.018380	19.99404	-0.1536491
0.8375000	19.32398	7.693444	-2.574541	0.1431351	1.029796	19.96309	-0.1508386
0.8458334	19.38710	7.693426	-2.560148	0.1447170	1.041462	19.99687	-0.1507480
0.8541668	19.46126	7.693378	-2.545818	0.1462967	1.053120	20.02941	-0.1480053
0.8625000	19.53840	7.693321	-2.531492	0.1478836	1.064842	19.99238	-0.1453306
0.8708332	19.60890	7.693301	-2.517075	0.1494856	1.076686	19.99583	-0.1427373
0.8791668	19.68489	7.693274	-2.502845	0.1510761	1.088456	20.01630	-0.1426438
0.8875000	19.76126	7.693200	-2.488663	0.1526681	1.100248	19.99198	-0.1401046
0.8958332	19.83390	7.693136	-2.474623	0.1542518	1.111990	19.99058	-0.1376449
0.9041666	19.90980	7.693039	-2.460759	0.1558268	1.123679	20.00692	-0.1352561
